"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2014","173.56","171.95","173.72","171.65","","0.92%"
"10/22/2014","171.98","172.32","172.69","171.00","","-0.23%"
"10/21/2014","172.38","172.84","173.00","171.73","","-0.29%"
"10/20/2014","172.89","172.13","173.03","172.08","","0.51%"
"10/17/2014","172.01","171.00","172.08","170.14","","0.55%"
"10/16/2014","171.07","169.64","171.25","168.42","","0.81%"
"10/15/2014","169.70","170.20","171.19","167.97","","-0.33%"
"10/14/2014","170.27","171.83","172.52","169.87","","-0.94%"
"10/13/2014","171.89","172.99","173.10","171.68","","-0.70%"
"10/10/2014","173.11","173.80","174.05","172.66","","-0.41%"
"10/09/2014","173.83","174.74","175.03","173.52","","-0.53%"
"10/08/2014","174.75","173.85","174.97","173.37","","0.49%"
"10/07/2014","173.89","174.94","175.18","173.64","","-0.63%"
"10/06/2014","175.00","175.06","175.41","174.39","","-0.14%"
"10/03/2014","175.24","175.01","175.96","174.91","","0.11%"
"10/02/2014","175.04","176.21","176.68","174.24","","-0.69%"
"10/01/2014","176.26","177.75","178.18","176.12","","-0.86%"
"09/30/2014","177.79","177.75","178.14","177.30","","-0.02%"
"09/29/2014","177.82","177.50","178.23","177.20","","0.15%"
"09/26/2014","177.56","177.43","178.17","177.10","","0.06%"
"09/25/2014","177.46","178.11","178.53","177.07","","-0.38%"
"09/24/2014","178.14","178.43","178.53","177.57","","-0.18%"
"09/23/2014","178.46","178.01","178.78","176.56","","0.21%"
"09/22/2014","178.08","177.59","178.35","177.48","","0.26%"
"09/19/2014","177.61","178.19","180.78","177.39","","-0.39%"
"09/18/2014","178.30","176.37","178.40","176.11","","1.07%"
"09/17/2014","176.41","174.35","176.49","174.08","","1.17%"
"09/16/2014","174.37","173.93","174.51","172.95","","0.23%"
"09/15/2014","173.97","174.50","174.65","173.76","","-0.37%"
"09/12/2014","174.62","174.07","174.71","173.63","","0.29%"
"09/11/2014","174.11","173.17","174.26","172.72","","0.51%"
"09/10/2014","173.22","170.99","173.31","170.93","","1.27%"
"09/09/2014","171.04","170.73","171.56","170.46","","0.16%"
"09/08/2014","170.76","170.21","171.13","169.28","","-0.48%"
"09/05/2014","171.59","171.90","172.28","170.91","","-0.20%"
"09/04/2014","171.93","172.47","172.81","171.69","","-0.35%"
"09/03/2014","172.54","173.07","173.39","172.32","","-0.30%"
"09/02/2014","173.06","173.29","173.97","172.95","","-0.15%"
"09/01/2014","173.32","172.61","173.45","172.61","","0.33%"
"08/29/2014","172.75","171.99","172.89","171.87","","0.42%"
"08/28/2014","172.03","172.16","172.35","171.61","","-0.08%"
"08/27/2014","172.17","172.10","172.57","171.99","","0.02%"
"08/26/2014","172.13","172.45","172.63","172.04","","-0.21%"
"08/25/2014","172.50","172.97","173.08","172.24","","0.15%"
"08/22/2014","172.25","172.15","172.67","171.55","","0.06%"
"08/21/2014","172.15","172.14","172.43","171.82","","-0.02%"
"08/20/2014","172.19","170.95","172.36","170.89","","0.70%"
"08/19/2014","171.00","171.54","171.66","170.63","","-0.34%"
"08/18/2014","171.58","171.07","171.71","170.85","","0.39%"
"08/15/2014","170.91","170.90","171.50","170.38","","-0.02%"
"08/14/2014","170.95","170.90","171.28","170.58","","0.01%"
"08/13/2014","170.94","171.89","172.62","170.79","","-0.58%"
"08/12/2014","171.94","171.52","172.00","171.29","","0.22%"
"08/11/2014","171.56","171.19","171.66","171.16","","0.22%"
"08/08/2014","171.19","171.80","171.96","170.63","","-0.38%"
"08/07/2014","171.85","172.02","172.66","171.64","","-0.15%"
"08/06/2014","172.10","173.22","173.32","171.53","","-0.66%"
"08/05/2014","173.24","172.97","173.54","172.70","","0.14%"
"08/04/2014","173.00","172.53","173.03","172.38","","0.21%"
"08/01/2014","172.63","173.56","173.87","172.33","","-0.55%"
"07/31/2014","173.58","173.83","174.03","173.32","","-0.17%"
"07/30/2014","173.87","173.00","174.25","172.84","","0.47%"
"07/29/2014","173.05","172.96","173.25","172.64","","0.03%"
"07/28/2014","173.00","172.65","173.12","172.63","","0.08%"
"07/25/2014","172.87","172.92","173.22","172.60","","-0.04%"
"07/24/2014","172.94","172.91","173.09","172.58","","-0.02%"
"07/23/2014","172.97","173.13","173.36","172.53","","-0.10%"
"07/22/2014","173.14","173.13","173.50","172.92","","-0.01%"
"07/21/2014","173.15","173.26","173.29","172.74","","-0.01%"
"07/18/2014","173.17","172.96","173.62","172.60","","0.09%"
"07/17/2014","173.01","174.22","174.35","172.92","","-0.71%"
"07/16/2014","174.25","174.26","174.46","173.95","","-0.04%"
"07/15/2014","174.32","173.44","174.59","173.22","","0.48%"
"07/14/2014","173.49","173.57","174.06","173.28","","-0.07%"
"07/11/2014","173.61","173.54","173.86","173.13","","-0.01%"
"07/10/2014","173.62","174.34","174.47","172.90","","-0.44%"
"07/09/2014","174.38","173.99","174.43","173.74","","0.21%"
"07/08/2014","174.02","174.41","174.58","173.67","","-0.24%"
"07/07/2014","174.44","175.15","175.30","174.20","","-0.45%"
"07/04/2014","175.23","175.27","175.39","174.78","","-0.04%"
"07/03/2014","175.30","174.69","175.40","174.42","","0.33%"
"07/02/2014","174.73","174.09","174.86","173.93","","0.35%"
"07/01/2014","174.12","173.25","174.31","173.20","","0.46%"
"06/30/2014","173.33","172.65","173.49","172.30","","0.37%"
"06/27/2014","172.69","173.18","173.24","172.39","","-0.31%"
"06/26/2014","173.23","172.99","173.46","172.55","","0.12%"
"06/25/2014","173.02","173.19","173.23","172.66","","-0.11%"
"06/24/2014","173.21","173.56","173.73","172.88","","-0.22%"
"06/23/2014","173.59","173.64","173.88","173.10","","-0.04%"
"06/20/2014","173.66","173.64","174.14","173.47","","-0.01%"
"06/19/2014","173.68","173.16","173.85","172.95","","0.28%"
"06/18/2014","173.20","173.26","173.81","172.86","","-0.06%"
"06/17/2014","173.30","172.94","173.48","172.77","","0.19%"
"06/16/2014","172.97","173.10","173.30","172.64","","-0.11%"
"06/13/2014","173.16","172.16","173.39","172.05","","0.56%"
"06/12/2014","172.20","171.33","172.29","170.96","","0.48%"
"06/11/2014","171.38","171.50","171.82","170.91","","-0.07%"
"06/10/2014","171.50","172.23","172.35","171.29","","-0.45%"
"06/09/2014","172.28","172.10","172.58","171.94","","0.04%"
"06/06/2014","172.21","172.22","172.56","171.75","","-0.01%"
"06/05/2014","172.23","171.92","172.35","171.54","","0.14%"
"06/04/2014","171.99","171.64","172.10","171.29","","0.17%"
"06/03/2014","171.70","171.40","171.83","171.20","","0.15%"
"06/02/2014","171.45","170.62","171.67","170.38","","0.55%"
"05/30/2014","170.51","170.13","170.73","169.72","","0.21%"
"05/29/2014","170.16","170.16","170.24","169.47","","-0.02%"
"05/28/2014","170.20","171.40","171.55","169.83","","-0.73%"
"05/27/2014","171.45","171.65","172.02","171.21","","-0.16%"
"05/26/2014","171.72","171.63","171.84","171.40","","0.02%"
"05/23/2014","171.68","171.58","171.82","171.19","","0.03%"
"05/22/2014","171.63","171.26","171.91","171.15","","0.17%"
"05/21/2014","171.34","170.58","171.55","169.76","","0.41%"
"05/20/2014","170.64","170.61","170.97","170.31","","-0.02%"
"05/19/2014","170.67","170.64","171.00","169.96","","-0.02%"
"05/16/2014","170.71","170.51","171.13","170.16","","0.10%"
"05/15/2014","170.54","170.80","171.08","170.11","","-0.18%"
"05/14/2014","170.84","172.03","172.38","170.53","","-0.71%"
"05/13/2014","172.06","172.25","172.77","171.86","","-0.12%"
"05/12/2014","172.27","171.32","172.54","171.28","","0.36%"
"05/09/2014","171.66","172.12","172.32","171.14","","-0.28%"
"05/08/2014","172.14","172.75","172.88","171.82","","-0.38%"
"05/07/2014","172.79","172.59","173.01","172.09","","0.10%"
"05/06/2014","172.62","172.21","173.00","172.13","","0.20%"
"05/05/2014","172.27","172.28","172.62","171.71","","-0.05%"
"05/02/2014","172.35","172.83","173.47","172.29","","-0.31%"
"05/01/2014","172.88","172.50","172.99","172.31","","0.19%"
"04/30/2014","172.55","172.64","172.81","171.86","","-0.09%"
"04/29/2014","172.71","172.24","172.98","172.17","","0.25%"
"04/28/2014","172.28","171.51","172.61","171.20","","0.34%"
"04/25/2014","171.69","171.88","172.33","171.32","","-0.15%"
"04/24/2014","171.95","172.07","172.24","171.41","","-0.08%"
"04/23/2014","172.09","172.58","172.82","171.29","","-0.32%"
"04/22/2014","172.64","172.27","172.79","171.95","","0.19%"
"04/21/2014","172.32","172.21","172.53","171.83","","0.11%"
"04/18/2014","172.13","171.89","172.22","171.72","","0.11%"
"04/17/2014","171.94","171.67","172.16","171.41","","0.12%"
"04/16/2014","171.74","170.49","172.14","170.21","","0.71%"
"04/15/2014","170.53","170.32","170.71","169.60","","0.09%"
"04/14/2014","170.38","169.85","170.57","169.55","","0.19%"
"04/11/2014","170.05","170.35","170.94","169.45","","-0.22%"
"04/10/2014","170.43","171.21","171.68","170.01","","-0.49%"
"04/09/2014","171.27","170.45","171.35","170.41","","0.44%"
"04/08/2014","170.52","171.21","171.62","169.96","","-0.43%"
"04/07/2014","171.25","171.19","171.64","170.61","","0.00%"
"04/04/2014","171.25","172.44","172.56","170.93","","-0.72%"
"04/03/2014","172.50","172.68","173.20","172.08","","-0.12%"
"04/02/2014","172.70","172.30","173.06","172.22","","0.20%"
"04/01/2014","172.36","171.90","172.52","171.66","","0.21%"
"03/31/2014","172.00","171.19","172.17","170.91","","0.54%"
"03/28/2014","171.08","169.67","171.36","169.46","","0.78%"
"03/27/2014","169.75","169.22","170.37","168.58","","0.29%"
"03/26/2014","169.26","169.01","169.72","168.83","","0.14%"
"03/25/2014","169.02","168.62","169.29","168.30","","0.20%"
"03/24/2014","168.68","168.56","169.47","168.11","","0.05%"
"03/21/2014","168.60","168.96","169.19","168.05","","-0.24%"
"03/20/2014","169.01","169.21","169.76","168.64","","-0.17%"
"03/19/2014","169.30","168.29","169.72","168.01","","0.59%"
"03/18/2014","168.31","169.27","169.63","167.70","","-0.59%"
"03/17/2014","169.31","168.61","169.64","168.36","","0.35%"
"03/14/2014","168.72","169.27","169.41","167.88","","-0.35%"
"03/13/2014","169.31","170.73","171.62","168.66","","-0.87%"
"03/12/2014","170.79","171.13","171.47","170.10","","-0.23%"
"03/11/2014","171.19","171.85","172.17","170.90","","-0.41%"
"03/10/2014","171.90","172.61","172.90","171.47","","-0.42%"
"03/07/2014","172.63","172.51","173.63","171.96","","0.05%"
"03/06/2014","172.54","171.04","172.87","170.92","","0.87%"
"03/05/2014","171.06","170.30","171.42","170.07","","0.43%"
"03/04/2014","170.32","169.03","170.55","168.90","","0.73%"
"03/03/2014","169.08","170.02","170.17","168.76","","-0.82%"
"02/28/2014","170.47","170.40","171.22","169.32","","0.02%"
"02/27/2014","170.44","170.64","170.88","168.99","","-0.15%"
"02/26/2014","170.69","170.47","171.00","169.88","","0.09%"
"02/25/2014","170.53","170.67","171.12","170.02","","-0.13%"
"02/24/2014","170.76","170.41","170.89","169.80","","0.23%"
"02/21/2014","170.36","170.25","171.75","170.11","","0.05%"
"02/20/2014","170.27","170.64","170.79","169.18","","-0.23%"
"02/19/2014","170.66","170.73","171.19","169.54","","-0.08%"
"02/18/2014","170.80","170.29","171.93","170.21","","0.26%"
"02/17/2014","170.36","170.39","171.13","169.87","","-0.07%"
"02/14/2014","170.48","170.15","170.68","169.08","","0.16%"
"02/13/2014","170.21","170.12","170.48","169.17","","0.03%"
"02/12/2014","170.16","168.83","170.25","168.26","","0.78%"
"02/11/2014","168.84","167.66","169.11","167.45","","0.67%"
"02/10/2014","167.71","167.81","168.46","167.14","","-0.14%"
"02/07/2014","167.95","166.59","168.07","166.08","","0.78%"
"02/06/2014","166.65","165.41","166.87","164.97","","0.73%"
"02/05/2014","165.44","165.92","166.17","163.92","","-0.31%"
"02/04/2014","165.95","164.64","166.05","163.82","","0.78%"
"02/03/2014","164.67","167.83","168.25","164.26","","-1.81%"
"01/31/2014","167.70","169.29","169.77","167.52","","-0.97%"
"01/30/2014","169.34","169.38","169.83","168.12","","-0.06%"
"01/29/2014","169.44","170.64","171.50","168.66","","-0.74%"
"01/28/2014","170.70","170.05","171.32","169.85","","0.37%"
"01/27/2014","170.07","168.55","170.56","167.74","","0.86%"
"01/24/2014","168.62","171.77","172.37","168.51","","-1.86%"
"01/23/2014","171.81","173.21","173.66","171.17","","-0.82%"
"01/22/2014","173.23","171.81","173.31","171.28","","0.79%"
"01/21/2014","171.88","171.12","172.41","170.99","","0.41%"
"01/20/2014","171.18","171.23","171.53","170.26","","-0.09%"
"01/17/2014","171.33","170.61","171.94","170.10","","0.39%"
"01/16/2014","170.67","171.11","171.81","170.11","","-0.29%"
"01/15/2014","171.17","171.28","171.62","170.39","","-0.09%"
"01/14/2014","171.33","168.70","171.49","168.66","","1.53%"
"01/13/2014","168.74","171.53","171.65","168.31","","-1.71%"
"01/10/2014","171.67","172.75","173.11","171.17","","-0.64%"
"01/09/2014","172.77","172.41","173.14","172.12","","0.18%"
"01/08/2014","172.46","171.56","172.86","171.44","","0.50%"
"01/07/2014","171.61","170.93","171.77","170.78","","0.37%"
"01/06/2014","170.98","172.05","172.25","170.36","","-0.67%"
"01/03/2014","172.13","172.37","172.59","171.02","","-0.15%"
"01/02/2014","172.38","174.29","174.88","171.77","","-1.13%"
"01/01/2014","174.35","174.32","174.60","173.95","","-0.02%"
"12/31/2013","174.38","173.46","174.64","172.75","","0.49%"
"12/30/2013","173.53","173.24","173.88","173.03","","0.12%"
"12/27/2013","173.32","171.96","174.00","171.85","","0.77%"
"12/26/2013","172.00","170.58","172.23","170.58","","0.78%"
"12/25/2013","170.67","170.85","170.92","170.03","","-0.13%"
"12/24/2013","170.90","170.23","170.93","170.05","","0.36%"
"12/23/2013","170.28","169.92","170.42","169.71","","0.16%"
"12/20/2013","170.01","170.63","171.12","169.77","","-0.40%"
"12/19/2013","170.69","170.86","171.09","169.90","","-0.14%"
"12/18/2013","170.93","166.92","171.22","166.81","","2.36%"
"12/17/2013","166.99","167.87","168.20","166.50","","-0.54%"
"12/16/2013","167.89","168.13","168.47","167.29","","-0.21%"
"12/13/2013","168.24","168.98","169.88","167.67","","-0.47%"
"12/12/2013","169.03","167.68","169.15","167.59","","0.76%"
"12/11/2013","167.75","169.09","169.41","167.48","","-0.82%"
"12/10/2013","169.13","169.65","170.09","168.63","","-0.32%"
"12/09/2013","169.68","167.82","169.76","167.77","","0.85%"
"12/06/2013","168.25","166.24","168.29","165.97","","1.19%"
"12/05/2013","166.27","167.67","167.78","165.82","","-0.86%"
"12/04/2013","167.71","167.97","168.41","166.82","","-0.20%"
"12/03/2013","168.04","168.36","169.19","167.31","","-0.22%"
"12/02/2013","168.41","167.57","168.83","167.52","","0.44%"
"11/29/2013","167.68","167.18","167.99","166.78","","0.28%"
"11/28/2013","167.21","166.36","167.38","165.91","","0.48%"
"11/27/2013","166.41","164.21","166.49","163.97","","1.30%"
"11/26/2013","164.27","164.21","164.44","163.61","","-0.01%"
"11/25/2013","164.28","164.26","165.34","163.77","","-0.03%"
"11/22/2013","164.33","163.84","164.40","163.45","","0.27%"
"11/21/2013","163.88","161.07","163.91","160.95","","1.73%"
"11/20/2013","161.09","161.39","161.74","160.80","","-0.22%"
"11/19/2013","161.45","161.03","161.66","160.35","","0.22%"
"11/18/2013","161.10","161.48","161.83","160.68","","-0.25%"
"11/15/2013","161.51","160.65","161.69","160.59","","0.50%"
"11/14/2013","160.70","159.31","160.95","159.00","","0.83%"
"11/13/2013","159.37","158.44","159.46","157.93","","0.57%"
"11/12/2013","158.47","158.49","159.25","157.96","","-0.05%"
"11/11/2013","158.55","158.80","158.87","158.27","","-0.09%"
"11/08/2013","158.69","157.87","158.88","157.44","","0.51%"
"11/07/2013","157.89","158.62","159.30","157.25","","-0.49%"
"11/06/2013","158.66","158.02","159.02","157.86","","0.38%"
"11/05/2013","158.06","157.41","158.28","156.59","","0.39%"
"11/04/2013","157.45","157.10","157.72","157.04","","0.17%"
"11/01/2013","157.18","157.75","157.87","156.78","","-0.38%"
"10/31/2013","157.78","157.97","158.06","157.22","","-0.14%"
"10/30/2013","158.00","157.51","158.24","157.30","","0.28%"
"10/29/2013","157.56","157.62","157.73","156.71","","-0.08%"
"10/28/2013","157.68","157.72","158.38","157.52","","0.12%"
"10/25/2013","157.49","157.58","158.00","157.07","","-0.08%"
"10/24/2013","157.61","157.37","158.23","156.99","","0.13%"
"10/23/2013","157.41","159.30","159.42","156.81","","-1.21%"
"10/22/2013","159.34","158.50","159.56","157.88","","0.50%"
"10/21/2013","158.55","157.93","158.80","157.87","","0.34%"
"10/18/2013","158.01","158.23","158.76","157.92","","-0.16%"
"10/17/2013","158.26","157.50","158.32","157.00","","0.46%"
"10/16/2013","157.53","157.00","158.06","156.88","","0.31%"
"10/15/2013","157.04","157.50","157.74","156.79","","-0.34%"
"10/14/2013","157.57","157.20","157.68","156.39","","0.18%"
"10/11/2013","157.28","156.69","157.56","156.41","","0.36%"
"10/10/2013","156.71","155.28","157.02","155.22","","0.89%"
"10/09/2013","155.32","155.77","156.60","154.67","","-0.32%"
"10/08/2013","155.82","155.61","156.70","155.34","","0.10%"
"10/07/2013","155.67","156.00","156.22","155.36","","-0.24%"
"10/04/2013","156.05","157.07","157.40","155.67","","-0.69%"
"10/03/2013","157.14","157.88","158.91","156.66","","-0.51%"
"10/02/2013","157.94","158.63","158.87","157.44","","-0.48%"
"10/01/2013","158.70","158.91","160.02","158.39","","-0.19%"
"09/30/2013","159.00","158.01","159.47","157.07","","0.27%"
"09/27/2013","158.57","158.75","159.08","158.19","","-0.14%"
"09/26/2013","158.79","158.25","159.32","157.94","","0.32%"
"09/25/2013","158.29","157.95","158.87","157.31","","0.18%"
"09/24/2013","158.01","158.53","159.01","157.29","","-0.35%"
"09/23/2013","158.57","158.68","159.09","158.14","","-0.25%"
"09/20/2013","158.96","159.40","159.74","158.91","","-0.29%"
"09/19/2013","159.43","158.10","160.06","158.00","","0.82%"
"09/18/2013","158.13","157.59","158.28","157.28","","0.31%"
"09/17/2013","157.64","157.41","158.19","157.33","","0.09%"
"09/16/2013","157.50","157.88","157.99","157.04","","-0.16%"
"09/13/2013","157.75","157.31","158.01","157.08","","0.26%"
"09/12/2013","157.34","157.94","158.25","156.66","","-0.41%"
"09/11/2013","157.98","157.94","158.53","157.46","","-0.01%"
"09/10/2013","157.99","156.25","158.09","156.11","","1.10%"
"09/09/2013","156.27","156.03","156.68","155.44","","0.86%"
"09/06/2013","154.93","156.06","156.25","154.09","","-0.75%"
"09/05/2013","156.10","155.85","156.48","155.45","","0.13%"
"09/04/2013","155.89","154.89","156.05","154.69","","0.61%"
"09/03/2013","154.95","154.40","155.46","154.30","","0.34%"
"09/02/2013","154.42","152.26","154.91","152.24","","1.43%"
"08/30/2013","152.25","152.46","152.70","151.69","","-0.16%"
"08/29/2013","152.49","151.55","152.75","151.45","","0.58%"
"08/28/2013","151.61","150.80","151.93","150.42","","0.50%"
"08/27/2013","150.85","153.40","153.51","150.64","","-1.69%"
"08/26/2013","153.44","152.92","153.98","152.90","","-0.19%"
"08/23/2013","153.73","153.85","154.68","153.35","","-0.11%"
"08/22/2013","153.90","152.92","154.07","152.60","","0.61%"
"08/21/2013","152.97","152.34","153.65","152.07","","0.37%"
"08/20/2013","152.41","152.64","153.16","151.70","","-0.18%"
"08/19/2013","152.68","152.38","153.62","152.16","","0.16%"
"08/16/2013","152.43","152.26","152.78","151.74","","0.08%"
"08/15/2013","152.31","152.05","153.29","151.43","","0.12%"
"08/14/2013","152.12","151.67","152.59","151.13","","0.27%"
"08/13/2013","151.71","149.80","152.10","149.69","","1.24%"
"08/12/2013","149.85","149.11","149.97","148.84","","0.48%"
"08/09/2013","149.14","150.27","150.67","149.03","","-0.76%"
"08/08/2013","150.28","149.16","150.36","148.87","","0.72%"
"08/07/2013","149.21","150.00","150.75","147.59","","-0.54%"
"08/06/2013","150.02","150.96","151.45","149.85","","-0.62%"
"08/05/2013","150.95","151.21","151.57","150.28","","-0.24%"
"08/02/2013","151.31","150.48","151.51","150.15","","0.53%"
"08/01/2013","150.51","148.81","150.71","148.18","","1.12%"
"07/31/2013","148.85","149.36","149.56","148.22","","-0.36%"
"07/30/2013","149.39","150.20","150.94","149.13","","-0.58%"
"07/29/2013","150.26","151.08","151.29","149.96","","-0.60%"
"07/26/2013","151.16","152.78","152.97","150.68","","-1.09%"
"07/25/2013","152.83","153.52","153.85","152.21","","-0.47%"
"07/24/2013","153.55","152.77","154.11","152.73","","0.48%"
"07/23/2013","152.81","153.02","153.73","152.29","","-0.18%"
"07/22/2013","153.09","153.74","153.81","152.32","","-0.38%"
"07/19/2013","153.68","152.85","153.70","152.11","","0.48%"
"07/18/2013","152.94","151.47","153.14","151.34","","0.95%"
"07/17/2013","151.50","150.18","152.04","149.85","","0.84%"
"07/16/2013","150.24","150.75","151.14","149.71","","-0.36%"
"07/15/2013","150.79","150.03","151.30","149.67","","0.59%"
"07/12/2013","149.91","150.20","150.69","149.41","","-0.23%"
"07/11/2013","150.26","149.57","150.69","148.95","","0.43%"
"07/10/2013","149.61","150.33","150.49","148.73","","-0.51%"
"07/09/2013","150.38","150.91","151.65","149.73","","-0.38%"
"07/08/2013","150.96","150.67","151.17","150.17","","0.19%"
"07/05/2013","150.68","150.75","151.16","149.45","","-0.07%"
"07/04/2013","150.79","152.65","152.90","150.26","","-1.22%"
"07/03/2013","152.66","152.47","153.06","151.20","","0.10%"
"07/02/2013","152.50","151.61","152.76","151.22","","0.55%"
"07/01/2013","151.66","150.71","152.10","150.68","","0.56%"
"06/28/2013","150.81","150.04","151.18","149.99","","0.49%"
"06/27/2013","150.07","149.64","150.62","149.47","","0.25%"
"06/26/2013","149.69","150.82","151.46","149.20","","-0.76%"
"06/25/2013","150.83","150.80","151.50","149.65","","0.00%"
"06/24/2013","150.83","150.68","151.77","149.70","","-0.08%"
"06/21/2013","150.95","150.83","151.96","149.72","","0.05%"
"06/20/2013","150.88","149.36","151.97","148.84","","0.99%"
"06/19/2013","149.40","149.10","150.33","148.22","","0.19%"
"06/18/2013","149.12","148.52","149.50","148.43","","0.36%"
"06/17/2013","148.58","147.76","149.50","147.76","","0.55%"
"06/14/2013","147.76","149.87","150.61","147.40","","-1.45%"
"06/13/2013","149.93","150.50","150.69","147.09","","-0.43%"
"06/12/2013","150.58","150.22","152.08","149.26","","0.20%"
"06/11/2013","150.28","153.78","154.25","149.36","","-2.30%"
"06/10/2013","153.81","151.66","154.22","151.14","","1.35%"
"06/07/2013","151.76","151.30","152.06","148.25","","0.31%"
"06/06/2013","151.29","152.54","153.64","150.29","","-0.87%"
"06/05/2013","152.62","153.12","153.73","152.34","","-0.37%"
"06/04/2013","153.18","152.45","153.84","152.23","","0.44%"
"06/03/2013","152.51","152.51","153.30","151.89","","-0.15%"
"05/31/2013","152.74","153.39","154.27","152.32","","-0.46%"
"05/30/2013","153.45","153.01","154.06","152.25","","0.24%"
"05/29/2013","153.09","153.92","154.07","152.20","","-0.58%"
"05/28/2013","153.99","152.41","154.66","152.33","","1.00%"
"05/27/2013","152.47","153.75","153.81","152.30","","-0.48%"
"05/24/2013","153.21","154.09","154.80","152.27","","-0.60%"
"05/23/2013","154.14","155.18","155.63","151.76","","-0.71%"
"05/22/2013","155.24","155.28","156.09","154.51","","-0.06%"
"05/21/2013","155.34","155.96","156.62","155.10","","-0.43%"
"05/20/2013","156.01","156.15","156.37","155.24","","-0.36%"
"05/17/2013","156.57","156.08","156.75","155.60","","0.27%"
"05/16/2013","156.15","155.70","156.56","155.32","","0.26%"
"05/15/2013","155.75","155.66","156.47","155.37","","0.03%"
"05/14/2013","155.71","155.75","156.09","154.93","","-0.04%"
"05/13/2013","155.78","156.22","156.78","155.50","","-0.22%"
"05/10/2013","156.13","155.35","156.75","155.27","","0.45%"
"05/09/2013","155.43","153.74","155.82","153.21","","1.06%"
"05/08/2013","153.80","153.28","154.17","152.71","","0.31%"
"05/07/2013","153.33","154.37","154.53","152.96","","-0.70%"
"05/06/2013","154.41","154.25","154.82","154.01","","0.12%"
"05/03/2013","154.22","152.15","154.72","151.99","","1.33%"
"05/02/2013","152.19","151.43","153.31","150.89","","0.46%"
"05/01/2013","151.49","151.30","152.26","150.81","","0.11%"
"04/30/2013","151.33","151.52","152.02","150.72","","-0.15%"
"04/29/2013","151.55","151.83","152.26","151.00","","-0.14%"
"04/26/2013","151.77","153.13","153.46","151.09","","-0.93%"
"04/25/2013","153.19","151.86","153.80","151.39","","0.85%"
"04/24/2013","151.90","151.55","152.34","151.08","","0.22%"
"04/23/2013","151.56","151.69","152.04","149.93","","-0.13%"
"04/22/2013","151.75","151.94","152.26","150.93","","0.11%"
"04/19/2013","151.58","150.01","152.59","149.83","","1.03%"
"04/18/2013","150.03","149.63","150.51","148.71","","0.25%"
"04/17/2013","149.66","150.23","151.19","148.07","","-0.17%"
"04/16/2013","149.91","147.44","150.35","147.41","","1.79%"
"04/15/2013","147.28","150.77","151.75","147.15","","-2.42%"
"04/12/2013","150.93","153.38","153.63","150.52","","-1.61%"
"04/11/2013","153.40","152.90","153.87","152.24","","0.31%"
"04/10/2013","152.93","151.87","153.10","151.35","","0.78%"
"04/09/2013","151.74","151.83","152.41","150.51","","0.07%"
"04/08/2013","151.64","150.76","151.82","150.26","","1.37%"
"04/05/2013","149.59","146.77","150.06","145.92","","1.94%"
"04/04/2013","146.74","140.86","146.85","140.35","","4.19%"
"04/03/2013","140.84","141.00","141.56","140.41","","-0.18%"
"04/02/2013","141.10","141.85","142.09","140.91","","-0.70%"
"04/01/2013","142.10","143.28","143.42","141.76","","-0.82%"
"03/29/2013","143.28","143.06","143.34","142.63","","0.13%"
"03/28/2013","143.10","142.80","143.14","142.14","","0.09%"
"03/27/2013","142.97","143.19","143.84","142.02","","-0.15%"
"03/26/2013","143.19","142.91","143.57","142.44","","0.22%"
"03/25/2013","142.88","143.94","144.80","141.86","","-0.75%"
"03/22/2013","143.96","144.19","144.58","142.99","","-0.02%"
"03/21/2013","143.99","144.98","145.26","143.44","","-0.71%"
"03/20/2013","145.02","143.59","145.26","143.18","","1.02%"
"03/19/2013","143.56","143.85","144.65","143.11","","-0.15%"
"03/18/2013","143.77","143.05","144.38","142.32","","-0.18%"
"03/15/2013","144.03","144.90","145.94","143.74","","-0.61%"
"03/14/2013","144.91","143.33","145.06","142.97","","1.05%"
"03/13/2013","143.40","143.05","143.84","142.59","","0.13%"
"03/12/2013","143.21","143.65","144.17","141.96","","-0.29%"
"03/11/2013","143.62","143.21","143.82","142.75","","0.17%"
"03/08/2013","143.37","142.38","144.70","142.23","","0.67%"
"03/07/2013","142.41","141.35","143.00","140.53","","0.71%"
"03/06/2013","141.41","141.10","141.52","140.65","","0.23%"
"03/05/2013","141.09","141.19","141.47","140.50","","-0.06%"
"03/04/2013","141.17","140.73","141.24","140.14","","0.41%"
"03/01/2013","140.60","140.34","140.96","139.06","","0.11%"
"02/28/2013","140.44","139.69","140.91","139.41","","0.48%"
"02/27/2013","139.77","139.03","139.99","138.11","","0.52%"
"02/26/2013","139.05","139.50","140.61","137.82","","0.22%"
"02/25/2013","138.75","142.53","142.80","137.89","","-2.59%"
"02/22/2013","142.44","141.87","143.04","141.64","","0.35%"
"02/21/2013","141.95","142.60","142.96","141.29","","-0.52%"
"02/20/2013","142.69","144.27","144.76","142.51","","-1.12%"
"02/19/2013","144.31","145.31","145.40","143.84","","-0.69%"
"02/18/2013","145.31","145.26","145.90","144.98","","0.13%"
"02/15/2013","145.12","143.76","145.68","142.70","","0.91%"
"02/14/2013","143.81","145.22","145.38","143.52","","-0.95%"
"02/13/2013","145.19","146.36","146.62","144.92","","-0.83%"
"02/12/2013","146.41","147.62","147.84","145.25","","-0.53%"
