"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2024","190.53","189.94","190.88","189.82","","0.35%"
"02/21/2024","189.86","189.35","189.98","189.13","","0.32%"
"02/20/2024","189.26","189.07","189.76","188.99","","0.12%"
"02/19/2024","189.03","189.34","189.46","188.88","","-0.11%"
"02/16/2024","189.23","188.91","189.55","188.74","","0.18%"
"02/15/2024","188.89","189.21","189.26","187.98","","-0.15%"
"02/14/2024","189.18","189.91","189.94","188.74","","-0.35%"
"02/13/2024","189.84","188.62","190.12","188.41","","0.67%"
"02/12/2024","188.57","188.46","188.76","187.83","","0.03%"
"02/09/2024","188.51","188.47","188.92","188.12","","0.07%"
"02/08/2024","188.37","187.10","188.55","186.84","","0.69%"
"02/07/2024","187.08","186.38","187.32","186.18","","0.39%"
"02/06/2024","186.36","186.40","186.83","186.16","","0.03%"
"02/05/2024","186.31","187.40","187.68","186.01","","-0.58%"
"02/02/2024","187.39","186.62","187.76","186.41","","0.44%"
"02/01/2024","186.56","186.38","186.68","185.02","","0.13%"
"01/31/2024","186.32","187.45","187.77","185.82","","-0.59%"
"01/30/2024","187.42","187.47","187.54","186.34","","0.00%"
"01/29/2024","187.42","188.15","188.33","187.09","","-0.41%"
"01/26/2024","188.19","187.67","188.61","187.31","","0.30%"
"01/25/2024","187.63","187.73","188.26","187.12","","-0.02%"
"01/24/2024","187.67","188.10","188.51","187.10","","-0.22%"
"01/23/2024","188.08","188.24","188.95","187.35","","-0.07%"
"01/22/2024","188.22","188.34","188.43","187.75","","0.04%"
"01/19/2024","188.14","188.26","188.95","187.39","","-0.04%"
"01/18/2024","188.22","187.80","188.29","187.27","","0.26%"
"01/17/2024","187.74","185.96","188.15","185.84","","0.95%"
"01/16/2024","185.98","185.59","186.24","184.98","","0.29%"
"01/15/2024","185.44","184.75","185.78","184.61","","0.37%"
"01/12/2024","184.76","185.40","185.70","184.45","","-0.30%"
"01/11/2024","185.31","185.71","186.20","184.93","","-0.20%"
"01/10/2024","185.68","183.63","185.79","183.40","","1.14%"
"01/09/2024","183.58","183.85","184.00","182.71","","-0.12%"
"01/08/2024","183.80","184.03","184.26","183.00","","-0.06%"
"01/05/2024","183.91","183.40","184.73","183.28","","0.30%"
"01/04/2024","183.36","181.49","183.82","180.99","","1.06%"
"01/03/2024","181.43","179.13","181.79","178.99","","1.28%"
"01/02/2024","179.14","179.30","180.68","178.68","","-0.05%"
"01/01/2024","179.23","179.59","179.88","179.16","","-0.18%"
"12/29/2023","179.56","180.04","180.56","179.28","","-0.24%"
"12/28/2023","179.99","181.54","181.55","178.98","","-0.82%"
"12/27/2023","181.47","181.11","182.22","181.07","","0.15%"
"12/26/2023","181.19","180.69","181.33","180.49","","0.32%"
"12/25/2023","180.62","181.01","181.40","180.26","","-0.13%"
"12/22/2023","180.86","180.35","181.43","179.99","","0.31%"
"12/21/2023","180.30","181.46","181.51","179.78","","-0.62%"
"12/20/2023","181.42","183.13","183.37","181.26","","-0.91%"
"12/19/2023","183.08","180.52","184.23","180.01","","1.46%"
"12/18/2023","180.45","180.21","181.23","179.99","","0.15%"
"12/15/2023","180.18","181.12","181.76","179.82","","-0.51%"
"12/14/2023","181.11","180.29","181.26","178.35","","0.45%"
"12/13/2023","180.29","182.73","183.18","180.18","","-1.30%"
"12/12/2023","182.67","183.51","183.60","182.25","","-0.43%"
"12/11/2023","183.45","181.79","184.36","181.52","","0.89%"
"12/08/2023","181.83","181.38","182.08","179.52","","0.21%"
"12/07/2023","181.44","185.04","185.07","178.68","","-1.93%"
"12/06/2023","185.01","185.36","185.86","184.96","","-0.14%"
"12/05/2023","185.27","185.93","186.21","185.04","","-0.33%"
"12/04/2023","185.88","186.68","186.68","185.02","","-0.37%"
"12/01/2023","186.57","187.09","187.55","186.15","","-0.26%"
"11/30/2023","187.05","186.96","187.60","186.21","","0.07%"
"11/29/2023","186.91","187.24","187.59","186.60","","-0.14%"
"11/28/2023","187.18","187.74","187.95","187.02","","-0.28%"
"11/27/2023","187.70","188.39","188.56","187.58","","-0.34%"
"11/24/2023","188.34","187.48","188.69","187.07","","0.48%"
"11/23/2023","187.44","186.84","187.63","186.26","","0.35%"
"11/22/2023","186.79","186.09","187.07","185.62","","0.40%"
"11/21/2023","186.04","185.57","186.13","184.45","","0.29%"
"11/20/2023","185.51","186.50","186.81","184.61","","-0.50%"
"11/17/2023","186.44","186.99","187.18","185.30","","-0.28%"
"11/16/2023","186.97","188.00","188.03","186.80","","-0.50%"
"11/15/2023","187.91","187.98","188.32","187.09","","-0.01%"
"11/14/2023","187.93","186.31","188.36","186.02","","0.91%"
"11/13/2023","186.24","185.21","186.35","184.97","","0.58%"
"11/10/2023","185.16","184.99","185.38","184.62","","0.11%"
"11/09/2023","184.95","185.47","185.94","184.83","","-0.25%"
"11/08/2023","185.42","184.94","185.71","184.52","","0.28%"
"11/07/2023","184.90","185.25","185.53","184.62","","-0.18%"
"11/06/2023","185.23","184.87","185.99","184.67","","0.20%"
"11/03/2023","184.86","183.60","185.10","183.22","","0.71%"
"11/02/2023","183.55","183.43","183.79","182.74","","0.09%"
"11/01/2023","183.39","184.38","184.43","182.92","","-0.50%"
"10/31/2023","184.31","181.48","184.45","181.27","","1.59%"
"10/30/2023","181.42","181.29","181.93","180.74","","0.04%"
"10/27/2023","181.35","182.40","182.54","181.03","","-0.55%"
"10/26/2023","182.35","181.98","182.61","181.05","","0.26%"
"10/25/2023","181.87","182.38","182.50","181.61","","-0.22%"
"10/24/2023","182.28","183.40","183.77","182.04","","-0.58%"
"10/23/2023","183.35","182.20","183.46","182.07","","0.63%"
"10/20/2023","182.21","181.92","182.47","181.28","","0.19%"
"10/19/2023","181.87","182.03","182.54","181.16","","-0.07%"
"10/18/2023","182.00","182.52","182.87","181.84","","-0.24%"
"10/17/2023","182.43","182.65","182.87","181.59","","-0.13%"
"10/16/2023","182.66","181.54","182.84","181.29","","0.60%"
"10/13/2023","181.57","182.51","182.97","181.26","","-0.43%"
"10/12/2023","182.35","183.67","183.85","182.32","","-0.69%"
"10/11/2023","183.62","182.72","183.83","182.46","","0.51%"
"10/10/2023","182.68","181.73","182.84","181.53","","0.54%"
"10/09/2023","181.69","182.59","182.59","181.25","","-0.57%"
"10/06/2023","182.74","181.07","183.02","180.82","","0.95%"
"10/05/2023","181.02","180.98","181.20","180.27","","0.10%"
"10/04/2023","180.84","179.94","181.29","179.55","","0.50%"
"10/03/2023","179.94","181.13","181.45","178.15","","-0.64%"
"10/02/2023","181.10","182.35","182.85","181.10","","-0.58%"
"09/29/2023","182.16","182.15","183.05","181.87","","0.04%"
"09/28/2023","182.09","181.58","182.47","181.04","","0.29%"
"09/27/2023","181.56","181.23","181.72","180.87","","0.20%"
"09/26/2023","181.20","181.77","181.88","181.04","","-0.33%"
"09/25/2023","181.80","181.60","182.03","181.39","","0.12%"
"09/22/2023","181.58","181.47","182.35","181.19","","0.08%"
"09/21/2023","181.43","183.12","183.29","180.84","","-0.91%"
"09/20/2023","183.10","183.24","183.46","182.44","","-0.05%"
"09/19/2023","183.20","182.79","183.53","182.71","","0.25%"
"09/18/2023","182.75","183.10","183.37","182.70","","-0.17%"
"09/15/2023","183.06","183.01","183.95","182.76","","0.03%"
"09/14/2023","183.00","184.18","184.20","182.50","","-0.61%"
"09/13/2023","184.12","183.73","184.43","183.18","","0.26%"
"09/12/2023","183.64","183.37","183.98","182.93","","0.17%"
"09/11/2023","183.32","184.51","184.68","182.67","","-0.49%"
"09/08/2023","184.23","183.74","184.51","183.04","","0.28%"
"09/07/2023","183.71","184.68","184.79","183.37","","-0.53%"
"09/06/2023","184.68","185.63","185.69","184.12","","-0.48%"
"09/05/2023","185.57","184.90","185.82","184.05","","0.38%"
"09/04/2023","184.86","184.10","185.13","183.83","","0.43%"
"09/01/2023","184.07","184.47","184.62","183.51","","-0.20%"
"08/31/2023","184.43","186.00","186.07","184.06","","-0.84%"
"08/30/2023","185.99","184.39","186.10","184.35","","0.86%"
"08/29/2023","184.41","184.71","185.43","184.05","","-0.15%"
"08/28/2023","184.68","184.16","184.73","184.13","","0.29%"
"08/25/2023","184.14","183.76","184.47","183.38","","0.23%"
"08/24/2023","183.72","184.35","184.82","183.63","","-0.32%"
"08/23/2023","184.31","185.76","185.98","183.34","","-0.75%"
"08/22/2023","185.71","186.49","186.79","185.51","","-0.39%"
"08/21/2023","186.43","185.13","186.70","184.88","","0.70%"
"08/18/2023","185.13","185.87","185.98","184.54","","-0.39%"
"08/17/2023","185.86","186.34","186.50","185.54","","-0.21%"
"08/16/2023","186.25","184.99","186.37","184.68","","0.72%"
"08/15/2023","184.92","184.63","185.35","184.33","","0.19%"
"08/14/2023","184.57","184.07","184.76","183.45","","0.30%"
"08/11/2023","184.01","183.51","184.29","183.37","","0.31%"
"08/10/2023","183.45","182.79","184.27","182.66","","0.37%"
"08/09/2023","182.78","182.78","183.06","182.32","","0.02%"
"08/08/2023","182.75","182.18","183.04","181.36","","0.32%"
"08/07/2023","182.16","180.79","182.24","180.57","","0.81%"
"08/04/2023","180.70","181.29","181.77","180.63","","-0.28%"
"08/03/2023","181.21","182.18","182.80","180.45","","-0.53%"
"08/02/2023","182.17","183.14","183.18","181.74","","-0.52%"
"08/01/2023","183.13","182.69","183.35","182.57","","0.28%"
"07/31/2023","182.62","181.38","183.22","180.85","","0.68%"
"07/28/2023","181.38","178.43","181.54","176.31","","1.67%"
"07/27/2023","178.40","181.43","181.98","177.41","","-1.66%"
"07/26/2023","181.42","181.79","181.98","180.91","","-0.16%"
"07/25/2023","181.71","181.57","182.07","181.13","","0.12%"
"07/24/2023","181.50","182.35","182.39","180.74","","-0.42%"
"07/21/2023","182.27","180.24","182.57","179.90","","1.15%"
"07/20/2023","180.20","180.74","180.77","179.60","","-0.27%"
"07/19/2023","180.69","181.05","181.67","179.80","","-0.13%"
"07/18/2023","180.92","181.43","181.87","180.32","","-0.22%"
"07/17/2023","181.31","181.58","182.18","180.55","","-0.13%"
"07/14/2023","181.54","181.28","182.35","180.20","","0.15%"
"07/13/2023","181.27","179.89","181.54","179.49","","0.78%"
"07/12/2023","179.86","181.55","181.58","179.47","","-0.92%"
"07/11/2023","181.53","181.74","182.02","180.79","","-0.09%"
"07/10/2023","181.70","182.37","183.24","181.09","","-0.36%"
"07/07/2023","182.36","183.51","183.62","181.99","","-0.64%"
"07/06/2023","183.53","183.77","184.05","182.48","","-0.13%"
"07/05/2023","183.76","183.65","184.05","183.14","","0.08%"
"07/04/2023","183.62","183.66","183.99","183.23","","0.03%"
"07/03/2023","183.57","183.12","183.80","183.05","","0.13%"
"06/30/2023","183.34","182.60","183.92","182.18","","0.42%"
"06/29/2023","182.58","182.57","182.91","182.21","","0.02%"
"06/28/2023","182.54","183.74","183.76","182.12","","-0.59%"
"06/27/2023","183.63","182.45","183.84","182.21","","0.66%"
"06/26/2023","182.42","182.65","183.02","181.68","","-0.11%"
"06/23/2023","182.63","182.38","182.97","181.24","","0.12%"
"06/22/2023","182.41","181.20","182.60","180.70","","0.68%"
"06/21/2023","181.17","180.59","181.63","179.91","","0.38%"
"06/20/2023","180.49","181.63","182.11","179.91","","-0.61%"
"06/19/2023","181.59","181.82","182.15","181.21","","-0.10%"
"06/16/2023","181.77","179.34","182.08","178.80","","1.37%"
"06/15/2023","179.32","177.45","179.44","177.24","","1.10%"
"06/14/2023","177.37","176.84","177.46","176.43","","0.33%"
"06/13/2023","176.78","174.57","176.88","174.43","","1.22%"
"06/12/2023","174.65","175.24","175.80","174.35","","-0.28%"
"06/09/2023","175.14","174.46","175.58","174.28","","0.44%"
"06/08/2023","174.37","174.27","174.57","173.88","","0.09%"
"06/07/2023","174.21","173.46","174.48","172.65","","0.43%"
"06/06/2023","173.46","173.49","173.80","172.66","","-0.05%"
"06/05/2023","173.55","174.29","174.41","172.84","","-0.37%"
"06/02/2023","174.20","173.85","174.71","173.53","","0.18%"
"06/01/2023","173.89","173.35","174.29","172.96","","0.34%"
"05/31/2023","173.30","173.55","173.69","172.49","","-0.13%"
"05/30/2023","173.52","173.50","174.30","172.96","","0.03%"
"05/29/2023","173.46","173.67","173.99","172.93","","-0.06%"
"05/26/2023","173.57","172.60","173.81","172.23","","0.60%"
"05/25/2023","172.53","172.43","172.82","171.68","","0.06%"
"05/24/2023","172.43","172.01","172.82","171.22","","0.24%"
"05/23/2023","172.01","172.38","172.65","171.27","","-0.17%"
"05/22/2023","172.31","171.79","172.61","171.18","","0.38%"
"05/19/2023","171.66","172.16","172.55","171.23","","-0.26%"
"05/18/2023","172.11","171.95","172.20","171.18","","0.13%"
"05/17/2023","171.89","170.30","172.05","170.10","","0.96%"
"05/16/2023","170.26","170.54","170.87","169.39","","-0.13%"
"05/15/2023","170.48","169.05","170.65","168.87","","0.85%"
"05/12/2023","169.05","168.35","169.15","168.18","","0.44%"
"05/11/2023","168.31","169.63","169.75","167.82","","-0.75%"
"05/10/2023","169.59","170.68","171.24","169.10","","-0.60%"
"05/09/2023","170.62","170.46","170.74","169.84","","0.11%"
"05/08/2023","170.43","170.45","171.09","170.17","","0.08%"
"05/05/2023","170.30","168.82","170.69","168.61","","0.89%"
"05/04/2023","168.80","169.26","169.57","168.04","","-0.24%"
"05/03/2023","169.21","170.23","170.40","169.09","","-0.56%"
"05/02/2023","170.17","171.83","172.33","169.92","","-0.95%"
"05/01/2023","171.80","171.38","172.12","170.98","","0.36%"
"04/28/2023","171.18","167.30","171.40","166.60","","2.26%"
"04/27/2023","167.40","166.63","167.55","166.25","","0.46%"
"04/26/2023","166.63","165.92","167.05","165.63","","0.43%"
"04/25/2023","165.91","167.52","167.98","165.41","","-0.97%"
"04/24/2023","167.53","166.88","167.79","166.52","","0.47%"
"04/21/2023","166.75","166.93","167.10","165.51","","-0.16%"
"04/20/2023","167.02","167.62","167.74","166.83","","-0.30%"
"04/19/2023","167.53","166.67","168.01","166.46","","0.56%"
"04/18/2023","166.59","166.38","167.04","166.15","","0.13%"
"04/17/2023","166.38","166.15","166.68","165.68","","0.20%"
"04/14/2023","166.05","166.01","166.27","165.39","","0.04%"
"04/13/2023","165.98","166.21","166.90","165.40","","-0.10%"
"04/12/2023","166.15","166.10","166.71","165.37","","0.05%"
"04/11/2023","166.06","165.45","166.21","165.18","","0.39%"
"04/10/2023","165.41","164.16","165.54","163.81","","0.85%"
"04/07/2023","164.01","163.95","164.44","163.38","","0.07%"
"04/06/2023","163.90","163.62","164.20","162.93","","0.18%"
"04/05/2023","163.60","164.65","164.79","162.86","","-0.61%"
"04/04/2023","164.60","164.37","166.43","164.17","","0.14%"
"04/03/2023","164.37","164.04","164.94","163.41","","0.37%"
"03/31/2023","163.77","164.29","165.49","163.62","","-0.30%"
"03/30/2023","164.26","163.58","164.54","162.96","","0.44%"
"03/29/2023","163.54","161.56","163.70","161.35","","1.28%"
"03/28/2023","161.48","161.62","161.82","160.72","","-0.08%"
"03/27/2023","161.61","159.85","161.90","159.58","","1.11%"
"03/24/2023","159.83","160.79","160.88","158.26","","-0.54%"
"03/23/2023","160.70","161.24","161.88","159.93","","-0.31%"
"03/22/2023","161.20","161.87","163.36","160.77","","-0.38%"
"03/21/2023","161.82","161.21","162.30","160.74","","0.41%"
"03/20/2023","161.16","161.32","162.04","158.93","","0.44%"
"03/17/2023","160.45","161.95","162.20","160.10","","-0.89%"
"03/16/2023","161.89","160.96","162.19","158.56","","0.58%"
"03/15/2023","160.95","163.20","164.18","159.20","","-1.37%"
"03/14/2023","163.18","162.29","164.15","161.85","","0.59%"
"03/13/2023","162.23","162.38","163.10","160.00","","-0.07%"
"03/10/2023","162.35","162.37","164.69","161.90","","0.02%"
"03/09/2023","162.32","162.69","162.70","161.60","","-0.20%"
"03/08/2023","162.64","162.25","163.02","161.66","","0.22%"
"03/07/2023","162.28","163.45","163.90","162.02","","-0.67%"
"03/06/2023","163.38","163.62","163.82","162.96","","-0.12%"
"03/03/2023","163.58","163.35","163.71","162.97","","0.17%"
"03/02/2023","163.31","163.84","163.97","163.05","","-0.28%"
"03/01/2023","163.77","163.76","164.56","162.85","","0.04%"
"02/28/2023","163.71","164.35","166.07","163.70","","-0.35%"
"02/27/2023","164.28","163.07","164.37","162.59","","0.82%"
"02/24/2023","162.95","161.82","163.15","161.20","","0.70%"
"02/23/2023","161.82","162.64","162.90","161.65","","-0.40%"
"02/22/2023","162.47","163.59","163.60","162.37","","-0.62%"
"02/21/2023","163.49","161.64","163.78","161.43","","1.18%"
"02/20/2023","161.59","161.68","161.77","161.15","","0.09%"
"02/17/2023","161.45","160.68","161.71","160.48","","0.51%"
"02/16/2023","160.63","161.36","161.54","160.46","","-0.42%"
"02/15/2023","161.30","162.02","162.13","160.71","","-0.43%"
"02/14/2023","161.99","160.71","162.23","160.09","","0.82%"
"02/13/2023","160.68","158.48","161.26","158.40","","1.45%"
"02/10/2023","158.39","159.49","159.65","157.51","","-0.68%"
"02/09/2023","159.48","158.60","159.54","158.40","","0.57%"
"02/08/2023","158.58","157.87","158.85","157.60","","0.45%"
"02/07/2023","157.87","159.43","159.71","157.41","","-0.95%"
"02/06/2023","159.39","159.24","159.98","158.52","","0.84%"
"02/03/2023","158.07","157.29","158.80","156.32","","0.52%"
"02/02/2023","157.25","159.60","159.66","157.16","","-1.45%"
"02/01/2023","159.56","160.27","160.73","158.88","","-0.44%"
"01/31/2023","160.27","161.12","161.23","159.74","","-0.53%"
"01/30/2023","161.12","161.02","161.48","160.18","","0.09%"
"01/27/2023","160.98","161.56","161.65","160.39","","-0.35%"
"01/26/2023","161.54","160.72","161.76","159.99","","0.54%"
"01/25/2023","160.68","160.50","160.96","159.49","","0.11%"
"01/24/2023","160.51","161.74","161.82","159.98","","-0.74%"
"01/23/2023","161.70","160.73","161.85","160.35","","0.70%"
"01/20/2023","160.58","159.13","161.33","159.02","","0.93%"
"01/19/2023","159.10","159.18","159.29","157.54","","-0.01%"
"01/18/2023","159.12","157.48","161.57","157.34","","1.06%"
"01/17/2023","157.45","156.76","158.07","156.38","","0.48%"
"01/16/2023","156.70","156.35","157.12","156.07","","0.22%"
"01/13/2023","156.35","157.84","158.09","155.63","","-0.91%"
"01/12/2023","157.79","160.91","161.00","157.71","","-1.90%"
"01/11/2023","160.85","160.77","161.24","160.47","","0.06%"
"01/10/2023","160.75","160.77","160.96","160.02","","0.05%"
"01/09/2023","160.67","159.74","161.27","159.29","","0.61%"
"01/06/2023","159.70","158.94","160.12","158.70","","0.55%"
"01/05/2023","158.83","159.88","160.11","158.48","","-0.64%"
"01/04/2023","159.85","156.77","160.23","156.48","","2.00%"
"01/03/2023","156.72","157.49","158.41","155.34","","-0.47%"
"01/02/2023","157.46","158.63","158.63","157.35","","-0.72%"
"12/30/2022","158.60","160.35","160.52","157.81","","-1.06%"
"12/29/2022","160.30","161.61","161.63","160.02","","-0.78%"
"12/28/2022","161.56","160.54","162.37","160.42","","0.69%"
"12/27/2022","160.46","160.33","160.98","160.18","","0.14%"
"12/26/2022","160.23","160.13","160.89","159.64","","0.07%"
"12/23/2022","160.12","159.40","160.61","159.10","","0.47%"
"12/22/2022","159.37","160.01","160.32","158.80","","-0.43%"
"12/21/2022","160.06","160.49","161.07","159.46","","-0.22%"
"12/20/2022","160.42","166.34","167.06","158.58","","-3.51%"
"12/19/2022","166.25","165.21","166.96","164.96","","0.19%"
"12/16/2022","165.94","167.79","168.04","165.92","","-1.07%"
"12/15/2022","167.74","168.34","168.88","167.60","","-0.31%"
"12/14/2022","168.27","167.57","168.43","166.71","","0.47%"
"12/13/2022","167.48","168.96","170.10","167.07","","-0.85%"
"12/12/2022","168.91","167.28","169.07","167.10","","0.93%"
"12/09/2022","167.35","167.21","168.10","165.82","","0.11%"
"12/08/2022","167.16","166.70","167.41","166.27","","0.31%"
"12/07/2022","166.64","166.34","167.48","165.95","","0.18%"
"12/06/2022","166.34","166.63","167.54","166.13","","-0.19%"
"12/05/2022","166.66","164.76","166.88","164.54","","1.00%"
"12/02/2022","165.01","165.82","166.01","163.74","","-0.37%"
"12/01/2022","165.62","166.43","167.30","164.49","","-0.47%"
"11/30/2022","166.41","165.76","167.61","165.44","","0.39%"
"11/29/2022","165.76","166.18","166.71","165.51","","-0.20%"
"11/28/2022","166.09","168.02","168.29","165.82","","-1.26%"
"11/25/2022","168.21","167.90","168.84","167.60","","0.21%"
"11/24/2022","167.86","168.28","168.35","167.13","","-0.22%"
"11/23/2022","168.23","167.89","169.08","167.73","","0.23%"
"11/22/2022","167.84","168.07","168.34","167.32","","-0.10%"
"11/21/2022","168.00","166.89","168.09","166.05","","0.73%"
"11/18/2022","166.79","166.32","167.35","166.10","","0.31%"
"11/17/2022","166.28","166.27","166.43","165.24","","0.06%"
"11/16/2022","166.18","165.18","166.42","164.69","","0.62%"
"11/15/2022","165.15","164.44","166.28","164.35","","0.46%"
"11/14/2022","164.39","163.99","165.75","163.65","","0.08%"
"11/11/2022","164.26","165.18","166.13","163.07","","-0.50%"
"11/10/2022","165.09","166.35","168.11","164.37","","-0.73%"
"11/09/2022","166.30","168.15","168.38","165.95","","-1.03%"
"11/08/2022","168.03","168.84","169.11","167.23","","-0.44%"
"11/07/2022","168.77","165.72","169.16","165.70","","1.21%"
"11/04/2022","166.75","165.57","167.01","164.74","","0.73%"
"11/03/2022","165.54","168.57","168.60","165.07","","-1.72%"
"11/02/2022","168.44","170.27","170.38","168.07","","-1.06%"
"11/01/2022","170.24","170.58","170.99","169.46","","-0.19%"
"10/31/2022","170.56","171.18","172.15","170.32","","-0.37%"
"10/28/2022","171.19","169.15","171.40","168.85","","1.21%"
"10/27/2022","169.15","170.20","170.29","168.71","","-0.59%"
"10/26/2022","170.16","169.71","170.63","169.30","","0.32%"
"10/25/2022","169.62","168.06","169.98","167.82","","0.99%"
