"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2015","1.9387","1.9341","1.9433","1.9253","","0.22%"
"02/26/2015","1.9345","1.9211","1.9362","1.9161","","0.69%"
"02/25/2015","1.9213","1.9132","1.9242","1.9090","","0.39%"
"02/24/2015","1.9138","1.9110","1.9265","1.9084","","0.13%"
"02/23/2015","1.9114","1.9157","1.9194","1.9086","","-0.26%"
"02/20/2015","1.9164","1.9137","1.9192","1.8989","","0.11%"
"02/19/2015","1.9142","1.9135","1.9184","1.9078","","0.00%"
"02/18/2015","1.9142","1.9177","1.9206","1.9059","","-0.24%"
"02/17/2015","1.9188","1.9071","1.9239","1.9003","","0.57%"
"02/16/2015","1.9079","1.9125","1.9148","1.9015","","-0.27%"
"02/13/2015","1.9130","1.9160","1.9183","1.9050","","-0.18%"
"02/12/2015","1.9164","1.9305","1.9311","1.9052","","-0.76%"
"02/11/2015","1.9310","1.9155","1.9314","1.9133","","0.77%"
"02/10/2015","1.9162","1.9085","1.9217","1.9046","","0.38%"
"02/09/2015","1.9089","1.9201","1.9224","1.9045","","-0.58%"
"02/06/2015","1.9200","1.9040","1.9252","1.8970","","0.80%"
"02/05/2015","1.9047","1.8958","1.9068","1.8899","","0.44%"
"02/04/2015","1.8963","1.9081","1.9157","1.8934","","-0.65%"
"02/03/2015","1.9087","1.9051","1.9104","1.8925","","0.18%"
"02/02/2015","1.9053","1.8934","1.9076","1.8805","","0.60%"
"01/30/2015","1.8939","1.9137","1.9171","1.8908","","-1.06%"
"01/29/2015","1.9141","1.9150","1.9248","1.9034","","-0.09%"
"01/28/2015","1.9158","1.9186","1.9270","1.9104","","-0.20%"
"01/27/2015","1.9196","1.9262","1.9301","1.9116","","-0.37%"
"01/26/2015","1.9267","1.9164","1.9276","1.9081","","0.51%"
"01/23/2015","1.9169","1.9228","1.9315","1.9108","","-0.34%"
"01/22/2015","1.9234","1.9154","1.9263","1.9026","","0.38%"
"01/21/2015","1.9161","1.9265","1.9280","1.9021","","-0.57%"
"01/20/2015","1.9270","1.9064","1.9283","1.9061","","1.04%"
"01/19/2015","1.9072","1.9006","1.9110","1.8896","","0.31%"
"01/16/2015","1.9014","1.8713","1.9036","1.8660","","1.59%"
"01/15/2015","1.8716","1.8892","1.9141","1.8710","","-0.95%"
"01/14/2015","1.8896","1.9024","1.9033","1.8686","","-0.69%"
"01/13/2015","1.9027","1.9059","1.9155","1.8960","","-0.20%"
"01/12/2015","1.9066","1.9001","1.9203","1.8937","","0.30%"
"01/09/2015","1.9009","1.9089","1.9211","1.8985","","-0.43%"
"01/08/2015","1.9092","1.8839","1.9144","1.8823","","1.31%"
"01/07/2015","1.8845","1.8622","1.8901","1.8614","","1.19%"
"01/06/2015","1.8624","1.8881","1.8887","1.8566","","-1.39%"
"01/05/2015","1.8887","1.9030","1.9055","1.8797","","-0.81%"
"01/02/2015","1.9042","1.8905","1.9081","1.8894","","0.71%"
"01/01/2015","1.8908","1.8983","1.8988","1.8858","","-0.43%"
"12/31/2014","1.8989","1.8845","1.9028","1.8807","","0.74%"
"12/30/2014","1.8850","1.8948","1.8959","1.8732","","-0.55%"
"12/29/2014","1.8954","1.8936","1.8977","1.8869","","0.06%"
"12/26/2014","1.8943","1.8903","1.8959","1.8874","","0.19%"
"12/25/2014","1.8908","1.8967","1.8973","1.8887","","-0.33%"
"12/24/2014","1.8971","1.9021","1.9038","1.8930","","-0.27%"
"12/23/2014","1.9023","1.8874","1.9063","1.8857","","0.18%"
"12/22/2014","1.8988","1.8892","1.8992","1.8857","","0.49%"
"12/19/2014","1.8895","1.8862","1.8946","1.8775","","0.16%"
"12/18/2014","1.8865","1.8670","1.8943","1.8632","","1.00%"
"12/17/2014","1.8679","1.8279","1.8719","1.8263","","2.14%"
"12/16/2014","1.8287","1.8644","1.8784","1.8148","","-1.95%"
"12/15/2014","1.8651","1.9034","1.9110","1.8603","","-1.84%"
"12/12/2014","1.9001","1.8985","1.9163","1.8898","","0.04%"
"12/11/2014","1.8994","1.8963","1.9137","1.8913","","0.16%"
"12/10/2014","1.8964","1.9339","1.9416","1.8947","","-1.96%"
"12/09/2014","1.9343","1.9518","1.9571","1.9055","","-0.92%"
