"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2021","1.4956","1.4899","1.4969","1.4868","91.30K","0.42%"
"05/20/2021","1.4893","1.4919","1.4934","1.4884","87.84K","-0.13%"
"05/19/2021","1.4913","1.4905","1.4951","1.4829","100.26K","0.07%"
"05/18/2021","1.4903","1.4891","1.4950","1.4877","97.81K","0.10%"
"05/17/2021","1.4888","1.4908","1.4940","1.4876","75.66K","-0.18%"
"05/14/2021","1.4915","1.4897","1.4952","1.4890","73.60K","0.15%"
"05/13/2021","1.4893","1.4913","1.4930","1.4864","86.81K","-0.11%"
"05/12/2021","1.4909","1.4803","1.4920","1.4794","82.66K","0.74%"
"05/11/2021","1.4800","1.4810","1.4857","1.4754","106.43K","-0.04%"
"05/10/2021","1.4806","1.4834","1.4869","1.4801","99.36K","-0.13%"
"05/07/2021","1.4825","1.4821","1.4870","1.4761","83.69K","0.05%"
"05/06/2021","1.4817","1.4795","1.4830","1.4771","96.38K","0.18%"
"05/05/2021","1.4790","1.4822","1.4828","1.4769","99.36K","-0.19%"
"05/04/2021","1.4818","1.4776","1.4828","1.4761","86.47K","0.31%"
"05/03/2021","1.4772","1.4747","1.4827","1.4735","72.72K","0.12%"
"04/30/2021","1.4754","1.4698","1.4780","1.4665","92.99K","0.39%"
"04/29/2021","1.4696","1.4578","1.4741","1.4556","78.12K","0.82%"
"04/28/2021","1.4576","1.4577","1.4661","1.4567","93.86K","0.05%"
"04/27/2021","1.4568","1.4460","1.4583","1.4449","111.07K","0.82%"
"04/26/2021","1.4450","1.4411","1.4480","1.4370","93.61K","0.35%"
"04/23/2021","1.4400","1.4372","1.4442","1.4343","88.08K","0.21%"
"04/22/2021","1.4370","1.4325","1.4424","1.4311","96.89K","0.34%"
"04/21/2021","1.4322","1.4337","1.4345","1.4294","83.63K","-0.07%"
"04/20/2021","1.4332","1.4448","1.4524","1.4325","100.10K","-0.78%"
"04/19/2021","1.4445","1.4592","1.4602","1.4421","80.18K","-0.99%"
"04/16/2021","1.4590","1.4556","1.4661","1.4533","97.85K","0.28%"
"04/15/2021","1.4549","1.4510","1.4555","1.4447","98.65K","0.28%"
"04/14/2021","1.4508","1.4489","1.4526","1.4462","96.05K","0.15%"
"04/13/2021","1.4486","1.4587","1.4629","1.4468","96.04K","-0.67%"
"04/12/2021","1.4583","1.4675","1.4689","1.4537","93.58K","-0.59%"
"04/09/2021","1.4669","1.4649","1.4706","1.4594","75.11K","0.15%"
"04/08/2021","1.4647","1.4772","1.4786","1.4609","84.40K","-0.81%"
"04/07/2021","1.4767","1.4934","1.4962","1.4721","88.82K","-1.11%"
"04/06/2021","1.4932","1.5026","1.5070","1.4929","80.60K","-0.59%"
"04/05/2021","1.5021","1.5074","1.5095","1.4998","62.02K","-0.38%"
"04/02/2021","1.5079","1.5086","1.5098","1.5051","69.78K","-0.01%"
"04/01/2021","1.5080","1.5139","1.5152","1.5073","90.30K","-0.34%"
"03/31/2021","1.5131","1.5026","1.5150","1.5013","101.76K","0.73%"
"03/30/2021","1.5022","1.5092","1.5118","1.4986","75.15K","-0.44%"
"03/29/2021","1.5088","1.5101","1.5122","1.5070","82.88K","-0.07%"
"03/26/2021","1.5098","1.5026","1.5141","1.5023","87.73K","0.50%"
"03/25/2021","1.5023","1.4978","1.5039","1.4976","82.70K","0.32%"
"03/24/2021","1.4975","1.4969","1.5007","1.4922","96.92K","0.08%"
