"Date","Price","Open","High","Low","Vol.","Change %"
"12/16/2008","13.0001","13.2180","13.2521","12.9450","","-1.87%"
"12/15/2008","13.2482","13.3436","13.3562","13.1698","","-0.52%"
"12/12/2008","13.3175","13.3387","13.4249","12.9073","","-0.49%"
"12/11/2008","13.3827","13.5076","13.5415","13.3007","","-0.86%"
"12/10/2008","13.4985","13.4129","13.5552","13.3910","","0.69%"
"12/09/2008","13.4058","13.4860","13.5284","13.3707","","-0.74%"
"12/08/2008","13.5054","13.5022","13.6645","13.4511","","-0.03%"
"12/05/2008","13.5101","13.4003","13.5829","13.3161","","0.73%"
"12/04/2008","13.4122","13.5660","13.5895","13.3727","","-1.27%"
"12/03/2008","13.5842","13.5581","13.6219","13.4555","","0.06%"
"12/02/2008","13.5762","13.5251","13.6456","13.4456","","0.26%"
"12/01/2008","13.5412","13.9839","14.0030","13.5106","","-3.25%"
"11/28/2008","13.9960","13.9634","14.0267","13.9228","","0.17%"
"11/27/2008","13.9721","13.9855","14.0192","13.9083","","-0.19%"
"11/26/2008","13.9983","13.9525","14.0540","13.8494","","0.11%"
"11/25/2008","13.9830","14.2238","14.2806","13.9042","","-1.63%"
"11/24/2008","14.2153","14.0268","14.2241","13.8963","","1.27%"
"11/21/2008","14.0373","13.7015","14.0534","13.6854","","1.83%"
"11/20/2008","13.7852","14.0341","14.0822","13.7089","","-1.78%"
"11/19/2008","14.0344","14.2068","14.2393","14.0034","","-1.17%"
"11/18/2008","14.2005","14.1326","14.2767","14.0661","","0.52%"
"11/17/2008","14.1270","14.0527","14.2925","14.0440","","-0.47%"
"11/14/2008","14.1941","14.2922","14.3617","14.0806","","-0.59%"
"11/13/2008","14.2782","13.9015","14.3880","13.8356","","2.82%"
"11/12/2008","13.8872","14.3188","14.3676","13.8287","","-3.12%"
"11/11/2008","14.3349","14.3529","14.4078","14.2616","","-0.05%"
"11/10/2008","14.3426","14.5404","14.5745","14.2928","","-0.57%"
"11/07/2008","14.4250","14.3108","14.4616","14.1656","","0.70%"
"11/06/2008","14.3245","14.3838","14.4638","14.2830","","-0.77%"
"11/05/2008","14.4354","14.5801","14.6199","14.3701","","-1.05%"
"11/04/2008","14.5883","14.4965","14.7126","14.3898","","0.62%"
"11/03/2008","14.4989","14.4196","14.5741","14.3553","","0.71%"
"10/31/2008","14.3965","14.4115","14.4959","14.0735","","-0.20%"
"10/30/2008","14.4257","14.2312","14.5016","14.2049","","1.39%"
"10/29/2008","14.2286","14.4426","14.5818","14.0572","","-1.60%"
"10/28/2008","14.4595","13.5273","14.4595","13.5098","","7.02%"
"10/27/2008","13.5108","13.5383","13.8137","13.4229","","-1.94%"
"10/24/2008","13.7783","14.3336","14.3471","13.2798","","-3.70%"
"10/23/2008","14.3076","14.3087","14.3863","14.0322","","0.19%"
"10/22/2008","14.2799","14.6977","14.7188","14.2224","","-2.63%"
"10/21/2008","14.6658","14.9424","14.9602","14.6392","","-1.71%"
"10/20/2008","14.9214","14.8764","14.9961","14.8355","","0.30%"
"10/17/2008","14.8775","14.8729","14.9038","14.7316","","0.03%"
"10/16/2008","14.8729","14.5925","14.8876","14.5268","","1.84%"
"10/15/2008","14.6037","14.9626","14.9724","14.5968","","-2.40%"
"10/14/2008","14.9629","14.9221","15.1129","14.8543","","0.24%"
"10/13/2008","14.9268","14.7685","14.9502","14.5750","","1.35%"
"10/10/2008","14.7286","14.5883","14.7374","14.3382","","0.95%"
"10/09/2008","14.5906","14.5476","14.8809","14.5358","","0.32%"
"10/08/2008","14.5443","14.9022","14.9225","14.4584","","-2.19%"
"10/07/2008","14.8706","14.8118","15.1162","14.7957","","0.03%"
"10/06/2008","14.8658","15.3364","15.3626","14.6437","","-3.38%"
"10/03/2008","15.3862","15.3788","15.5089","15.2590","","-0.06%"
"10/02/2008","15.3957","15.4503","15.5286","15.3452","","-0.36%"
"10/01/2008","15.4519","15.4810","15.5673","15.3802","","-0.26%"
"09/30/2008","15.4929","15.1904","15.5601","15.1144","","1.88%"
"09/29/2008","15.2073","15.5161","15.6279","15.1845","","-1.79%"
"09/26/2008","15.4848","15.6045","15.6215","15.3364","","-0.84%"
"09/25/2008","15.6158","15.5670","15.6935","15.4581","","0.29%"
"09/24/2008","15.5708","15.5139","15.5909","15.4433","","0.55%"
"09/23/2008","15.4852","15.4325","15.5732","15.3981","","0.33%"
"09/22/2008","15.4344","15.6272","15.6804","15.3871","","-1.82%"
"09/19/2008","15.7205","15.4499","15.8142","15.4148","","1.77%"
"09/18/2008","15.4466","15.2568","15.4817","15.2099","","1.31%"
"09/17/2008","15.2465","15.3768","15.5881","15.2422","","-1.28%"
"09/16/2008","15.4435","15.2675","15.5326","15.1125","","1.08%"
"09/15/2008","15.2788","15.4841","15.6372","15.2602","","-3.22%"
"09/12/2008","15.7872","15.6456","15.7960","15.6018","","0.79%"
"09/11/2008","15.6636","15.7552","15.7746","15.4871","","-0.50%"
"09/10/2008","15.7417","15.6202","15.7870","15.5841","","0.76%"
"09/09/2008","15.6229","15.8148","15.8350","15.5925","","-1.34%"
"09/08/2008","15.8357","15.9255","15.9462","15.7534","","0.54%"
"09/05/2008","15.7512","15.5796","15.7526","15.4198","","1.14%"
"09/04/2008","15.5741","15.8112","15.8817","15.5694","","-1.59%"
"09/03/2008","15.8262","15.8938","15.9425","15.7922","","-0.51%"
"09/02/2008","15.9081","15.8286","15.9798","15.7719","","0.48%"
"09/01/2008","15.8323","15.8164","15.8946","15.7570","","-0.35%"
"08/29/2008","15.8884","16.0207","16.0475","15.8499","","-0.90%"
"08/28/2008","16.0330","16.0193","16.0681","15.9285","","0.05%"
"08/27/2008","16.0249","16.0045","16.0731","15.8872","","0.14%"
"08/26/2008","16.0018","15.9610","16.0564","15.9404","","0.24%"
"08/25/2008","15.9629","16.0931","16.1424","15.9143","","-0.85%"
"08/22/2008","16.1005","15.8458","16.1181","15.8371","","1.65%"
"08/21/2008","15.8397","16.0207","16.0321","15.7962","","-1.14%"
"08/20/2008","16.0218","15.9816","16.0874","15.9743","","0.24%"
"08/19/2008","15.9842","16.0227","16.0623","15.9469","","-0.22%"
"08/18/2008","16.0202","16.0833","16.0895","15.9994","","-0.40%"
"08/15/2008","16.0851","15.9918","16.1103","15.9685","","0.60%"
"08/14/2008","15.9894","15.9640","16.0287","15.8955","","0.24%"
"08/13/2008","15.9512","15.9035","16.0067","15.7891","","0.26%"
"08/12/2008","15.9105","16.0494","16.0908","15.9035","","-0.89%"
"08/11/2008","16.0535","16.0907","16.0987","15.9707","","-0.08%"
"08/08/2008","16.0671","15.9273","16.0962","15.9201","","0.82%"
"08/07/2008","15.9371","16.0048","16.0131","15.8953","","-0.54%"
"08/06/2008","16.0235","15.7935","16.0454","15.7847","","1.41%"
"08/05/2008","15.8005","15.7925","15.8136","15.7087","","0.01%"
"08/04/2008","15.7996","15.7329","15.8069","15.6889","","0.39%"
"08/01/2008","15.7377","15.7860","15.7967","15.6740","","-0.32%"
"07/31/2008","15.7878","15.8319","15.8669","15.7406","","-0.32%"
"07/30/2008","15.8391","15.8424","15.8727","15.7717","","0.00%"
"07/29/2008","15.8386","15.7076","15.8651","15.7018","","0.77%"
"07/28/2008","15.7170","15.8109","15.8566","15.6901","","-0.65%"
"07/25/2008","15.8191","15.7203","15.8322","15.6168","","0.57%"
"07/24/2008","15.7295","15.7994","15.8156","15.6924","","-0.50%"
"07/23/2008","15.8079","15.7193","15.8123","15.6900","","0.44%"
"07/22/2008","15.7380","15.5775","15.7527","15.5419","","1.01%"
"07/21/2008","15.5805","15.6875","15.6978","15.5629","","-0.71%"
"07/18/2008","15.6913","15.5710","15.6959","15.5384","","0.80%"
"07/17/2008","15.5669","15.4250","15.7017","15.3411","","0.91%"
"07/16/2008","15.4260","15.3389","15.4451","15.2327","","0.57%"
"07/15/2008","15.3391","15.5150","15.5297","15.2671","","-1.11%"
"07/14/2008","15.5114","15.5246","15.6361","15.4887","","-0.21%"
"07/11/2008","15.5447","15.6437","15.7003","15.4559","","-0.65%"
"07/10/2008","15.6469","15.5656","15.6995","15.5583","","0.55%"
"07/09/2008","15.5615","15.6650","15.6942","15.5481","","-0.66%"
"07/08/2008","15.6654","15.5976","15.6829","15.5051","","0.37%"
"07/07/2008","15.6078","15.5660","15.7057","15.5321","","0.21%"
"07/04/2008","15.5758","15.5844","15.5957","15.5368","","0.00%"
"07/03/2008","15.5764","15.4407","15.6100","15.4323","","0.86%"
"07/02/2008","15.4432","15.4652","15.5819","15.4185","","-0.19%"
"07/01/2008","15.4724","15.4774","15.5249","15.3441","","-0.03%"
"06/30/2008","15.4769","15.4722","15.5224","15.3105","","0.06%"
"06/27/2008","15.4669","15.5559","15.6250","15.4241","","-0.54%"
"06/26/2008","15.5505","15.7039","15.7668","15.5239","","-1.01%"
"06/25/2008","15.7087","15.6922","15.7976","15.6686","","0.08%"
"06/24/2008","15.6955","15.6874","15.7463","15.6223","","0.07%"
"06/23/2008","15.6841","15.5786","15.7205","15.5701","","0.56%"
"06/20/2008","15.5964","15.6950","15.7143","15.5655","","-0.70%"
"06/19/2008","15.7070","15.6648","15.7172","15.6150","","0.24%"
"06/18/2008","15.6687","15.6657","15.7580","15.6488","","0.00%"
"06/17/2008","15.6688","15.6810","15.7298","15.6096","","-0.09%"
"06/16/2008","15.6835","15.6515","15.7301","15.6361","","0.08%"
"06/13/2008","15.6715","15.6167","15.7049","15.5883","","0.29%"
"06/12/2008","15.6258","15.4394","15.6503","15.4337","","1.19%"
"06/11/2008","15.4425","15.5164","15.5678","15.4004","","-0.54%"
"06/10/2008","15.5263","15.3525","15.5306","15.3410","","1.15%"
"06/09/2008","15.3492","15.0896","15.3651","15.0838","","1.28%"
"06/06/2008","15.1556","15.2417","15.3622","15.1488","","-0.64%"
"06/05/2008","15.2533","15.1674","15.3209","15.1558","","0.56%"
"06/04/2008","15.1691","15.1835","15.2068","15.0583","","-0.03%"
"06/03/2008","15.1730","15.0588","15.2452","14.9955","","0.69%"
"06/02/2008","15.0685","15.1605","15.2168","14.9996","","-0.86%"
"05/30/2008","15.1991","15.2131","15.2506","15.1532","","-0.11%"
"05/29/2008","15.2157","15.0715","15.2632","15.0585","","0.99%"
"05/28/2008","15.0661","15.0011","15.1698","14.9421","","0.42%"
"05/27/2008","15.0036","14.8984","15.0165","14.8761","","0.66%"
"05/26/2008","14.9045","14.8819","14.9247","14.8456","","0.13%"
"05/23/2008","14.8849","14.9906","15.0175","14.8430","","-0.72%"
"05/22/2008","14.9924","14.7984","15.0357","14.7589","","1.30%"
"05/21/2008","14.8002","14.8555","14.8979","14.7898","","-0.38%"
"05/20/2008","14.8570","14.9534","14.9821","14.8297","","-0.72%"
"05/19/2008","14.9652","14.8606","15.0168","14.8458","","0.57%"
"05/16/2008","14.8803","14.9664","15.0304","14.7963","","-0.59%"
"05/15/2008","14.9679","15.0007","15.0476","14.9249","","-0.24%"
"05/14/2008","15.0037","14.9778","15.0594","14.9389","","0.00%"
"05/13/2008","15.0035","14.8551","15.0150","14.7931","","1.03%"
"05/12/2008","14.8499","14.7367","14.8905","14.6752","","0.89%"
"05/09/2008","14.7192","14.8123","14.8448","14.6809","","-0.55%"
"05/08/2008","14.8004","14.9839","15.0163","14.7580","","-1.17%"
"05/07/2008","14.9757","14.9875","15.1087","14.9596","","-0.11%"
"05/06/2008","14.9929","15.0128","15.0545","14.8830","","-0.09%"
"05/05/2008","15.0058","15.0572","15.1160","14.9828","","-0.49%"
"05/02/2008","15.0798","14.9328","15.1256","14.9227","","0.88%"
"05/01/2008","14.9488","14.8770","14.9689","14.8097","","0.52%"
"04/30/2008","14.8715","14.8927","15.0074","14.8125","","-0.17%"
"04/29/2008","14.8971","14.8783","14.9399","14.7753","","0.22%"
"04/28/2008","14.8642","14.8934","14.9709","14.8569","","-0.22%"
"04/25/2008","14.8965","14.9213","14.9604","14.8178","","-0.15%"
"04/24/2008","14.9188","14.8060","14.9631","14.7797","","0.77%"
"04/23/2008","14.8042","14.7139","14.8672","14.7058","","0.48%"
"04/22/2008","14.7332","14.7477","14.8148","14.6853","","-0.06%"
"04/21/2008","14.7422","14.8335","14.8794","14.7063","","-0.55%"
"04/18/2008","14.8237","14.6766","14.9653","14.6112","","0.96%"
"04/17/2008","14.6824","14.5554","14.7082","14.5482","","0.84%"
"04/16/2008","14.5598","14.5578","14.5765","14.4152","","-0.05%"
"04/15/2008","14.5678","14.4376","14.5707","14.3957","","0.86%"
"04/14/2008","14.4434","14.4555","14.4979","14.3276","","0.22%"
"04/11/2008","14.4116","14.5501","14.6334","14.3599","","-1.09%"
"04/10/2008","14.5702","14.5248","14.5960","14.3027","","0.27%"
"04/09/2008","14.5313","14.6452","14.6889","14.4920","","-0.82%"
"04/08/2008","14.6518","14.6158","14.6689","14.5316","","0.19%"
"04/07/2008","14.6240","14.4929","14.6894","14.4573","","1.10%"
"04/04/2008","14.4645","14.5655","14.6354","14.4487","","-0.78%"
"04/03/2008","14.5785","14.5698","14.6784","14.5356","","0.01%"
"04/02/2008","14.5764","14.5200","14.6547","14.4678","","0.32%"
"04/01/2008","14.5301","14.2440","14.5715","14.1949","","2.22%"
"03/31/2008","14.2141","14.1062","14.2917","14.0891","","0.52%"
"03/28/2008","14.1408","14.2156","14.3204","14.1291","","-0.54%"
"03/27/2008","14.2179","14.0829","14.2892","14.0250","","0.89%"
"03/26/2008","14.0922","14.1696","14.2805","14.0630","","-0.72%"
"03/25/2008","14.1941","14.2602","14.3229","14.1229","","-0.58%"
"03/24/2008","14.2775","14.0804","14.3031","14.0790","","1.10%"
